ID,Education,Marital_Status,Recency,Age,TotalRevenue,TotalPurchases,WebEngagement,CatalogEngagement,StoreEngagement,TotalChildren,ComplaintsLastYear,WineRatio,MeatRatio,FishRatio,Income Group
1859,PhD,Married,73,51,1536,22,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,0.4602864583333333,0.392578125,0.061848958333333336,High
1860,Graduation,Together,42,38,581,16,0.5,0.0625,0.4375,1,0,0.29948364888123924,0.3493975903614458,0.010327022375215147,Medium
1861,PhD,Married,16,57,928,13,0.38461538461538464,0.23076923076923078,0.38461538461538464,1,0,0.7176724137931034,0.1336206896551724,0.07435344827586207,High
1862,2n Cycle,Divorced,16,48,14,3,0.3333333333333333,0.0,0.6666666666666666,0,0,0.0,0.0,0.42857142857142855,Low
1863,Graduation,Single,56,44,424,14,0.2857142857142857,0.14285714285714285,0.5714285714285714,1,0,0.38207547169811323,0.2358490566037736,0.12971698113207547,Medium
1864,Graduation,Married,65,52,960,13,0.38461538461538464,0.3076923076923077,0.3076923076923077,1,0,0.4239583333333333,0.24895833333333334,0.10729166666666666,High
1865,Graduation,Married,10,41,1555,19,0.3157894736842105,0.3157894736842105,0.3684210526315789,0,0,0.5292604501607717,0.29517684887459805,0.0797427652733119,High
1867,Master,Together,78,55,55,6,0.3333333333333333,0.16666666666666666,0.5,2,0,0.509090909090909,0.23636363636363636,0.07272727272727272,Low
1868,Graduation,Single,51,39,20,4,0.25,0.0,0.75,1,0,0.15,0.5,0.15,Medium
1869,Master,Together,27,52,367,13,0.6923076923076923,0.0,0.3076923076923077,1,0,0.773841961852861,0.14168937329700274,0.021798365122615803,Low
1870,2n Cycle,Together,30,46,2257,21,0.23809523809523808,0.47619047619047616,0.2857142857142857,0,0,0.4155959237926451,0.33407177669472754,0.07044749667700487,High
1871,PhD,Divorced,71,56,42,5,0.4,0.0,0.6,1,0,0.30952380952380953,0.35714285714285715,0.047619047619047616,Low
1873,Graduation,Single,83,51,48,5,0.4,0.0,0.6,2,0,0.6458333333333334,0.16666666666666666,0.0,Medium
1874,PhD,Single,3,75,685,19,0.3157894736842105,0.10526315789473684,0.5789473684210527,1,0,0.7328467153284671,0.1927007299270073,0.0,Medium
1875,Graduation,Divorced,71,71,39,4,0.25,0.0,0.75,1,0,0.46153846153846156,0.07692307692307693,0.07692307692307693,Medium
1876,2n Cycle,Single,3,36,43,4,0.25,0.0,0.75,0,0,0.023255813953488372,0.13953488372093023,0.09302325581395349,Low
1877,Master,Widow,15,64,835,18,0.5,0.05555555555555555,0.4444444444444444,0,0,0.11976047904191617,0.29101796407185626,0.12934131736526946,Low
1879,PhD,Together,8,72,1039,24,0.2916666666666667,0.2916666666666667,0.4166666666666667,1,0,0.6390760346487007,0.23099133782483156,0.04812319538017324,High
1880,Graduation,Divorced,89,48,1596,23,0.21739130434782608,0.21739130434782608,0.5652173913043478,1,0,0.6547619047619048,0.21177944862155387,0.03759398496240601,High
1881,PhD,Married,66,39,1828,17,0.29411764705882354,0.47058823529411764,0.23529411764705882,0,0,0.6663019693654267,0.16630196936542668,0.012582056892778994,High
1882,PhD,Married,22,54,34,4,0.25,0.25,0.5,1,0,0.4411764705882353,0.17647058823529413,0.0,Low
1883,PhD,Divorced,56,55,149,8,0.5,0.0,0.5,1,0,0.8590604026845637,0.10738255033557047,0.0,Medium
1884,Master,Single,74,54,946,22,0.22727272727272727,0.2727272727272727,0.5,1,0,0.6141649048625792,0.16596194503171247,0.045454545454545456,Medium
1885,PhD,Single,48,38,28,5,0.2,0.2,0.6,0,0,0.21428571428571427,0.42857142857142855,0.21428571428571427,Low
1886,Graduation,Single,67,39,450,15,0.4666666666666667,0.06666666666666667,0.4666666666666667,1,0,0.4111111111111111,0.29555555555555557,0.12444444444444444,Medium
1887,PhD,Married,24,66,46,4,0.25,0.25,0.5,2,0,0.4782608695652174,0.1956521739130435,0.0,Medium
1888,PhD,Divorced,67,52,1702,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.34312573443008226,0.490599294947121,0.038190364277320796,High
1889,Graduation,Together,38,48,820,21,0.42857142857142855,0.23809523809523808,0.3333333333333333,2,0,0.4329268292682927,0.21585365853658536,0.10975609756097561,High
1890,Graduation,Married,86,41,382,13,0.46153846153846156,0.23076923076923078,0.3076923076923077,1,0,0.4581151832460733,0.2879581151832461,0.14136125654450263,Medium
1891,PhD,Married,90,35,2126,19,0.21052631578947367,0.5263157894736842,0.2631578947368421,0,0,0.4063969896519285,0.36124176857949203,0.07055503292568203,High
1893,Graduation,Married,62,38,72,5,0.4,0.0,0.6,1,0,0.3472222222222222,0.2222222222222222,0.2777777777777778,Low
1894,Graduation,Divorced,23,55,732,20,0.5,0.2,0.3,1,0,0.8756830601092896,0.07650273224043716,0.0,Medium
1895,Graduation,Single,99,49,801,10,0.2,0.3,0.5,0,0,0.3408239700374532,0.2596754057428215,0.2209737827715356,High
1896,Graduation,Divorced,29,74,236,10,0.3,0.1,0.6,1,0,0.5169491525423728,0.18220338983050846,0.1059322033898305,Medium
1897,Basic,Together,52,45,80,4,0.25,0.25,0.5,1,0,0.0125,0.125,0.3625,Low
1898,PhD,Single,90,69,1685,14,0.2857142857142857,0.42857142857142855,0.2857142857142857,0,0,0.6053412462908012,0.2551928783382789,0.03679525222551929,High
1900,PhD,Together,71,73,507,16,0.1875,0.3125,0.5,1,0,0.7455621301775148,0.1341222879684418,0.03747534516765286,Medium
1901,PhD,Married,13,59,68,5,0.4,0.0,0.6,2,0,0.6176470588235294,0.2647058823529412,0.04411764705882353,Medium
1902,Graduation,Single,16,40,49,4,0.25,0.0,0.75,0,0,0.30612244897959184,0.2857142857142857,0.0,Low
1903,Master,Married,94,36,397,14,0.2857142857142857,0.2857142857142857,0.42857142857142855,0,0,0.6851385390428212,0.20151133501259447,0.05037783375314862,High
1904,Graduation,Divorced,77,52,39,6,0.5,0.0,0.5,1,0,0.23076923076923078,0.6153846153846154,0.05128205128205128,Low
1905,Graduation,Married,20,55,306,12,0.25,0.08333333333333333,0.6666666666666666,1,0,0.9117647058823529,0.058823529411764705,0.0,Medium
1906,Graduation,Married,51,69,976,13,0.23076923076923078,0.3076923076923077,0.46153846153846156,0,0,0.4077868852459016,0.27151639344262296,0.1413934426229508,Medium
1907,PhD,Married,81,52,1028,24,0.25,0.4583333333333333,0.2916666666666667,1,0,0.6196498054474708,0.23054474708171208,0.011673151750972763,Medium
1908,Graduation,Together,71,37,70,6,0.5,0.0,0.5,1,0,0.6428571428571429,0.22857142857142856,0.02857142857142857,Low
1909,Graduation,Married,36,64,46,4,0.25,0.0,0.75,0,0,0.45652173913043476,0.1956521739130435,0.15217391304347827,Medium
1910,Master,Married,95,43,51,4,0.25,0.25,0.5,1,0,0.29411764705882354,0.2549019607843137,0.0,Low
1912,Graduation,Single,32,53,1490,20,0.35,0.4,0.25,1,0,0.6422818791946309,0.1174496644295302,0.10604026845637583,High
1913,Master,Together,85,52,1564,23,0.17391304347826086,0.2608695652173913,0.5652173913043478,0,0,0.5300511508951407,0.2749360613810742,0.03836317135549872,High
1914,Graduation,Married,93,56,1815,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,0.5603305785123966,0.27548209366391185,0.03581267217630854,High
1915,PhD,Widow,24,60,1198,25,0.4,0.2,0.4,1,0,0.7954924874791319,0.05926544240400668,0.0,Medium
1916,Graduation,Single,44,55,416,16,0.25,0.25,0.5,1,0,0.38221153846153844,0.28846153846153844,0.0,Medium
1917,Graduation,Married,15,33,85,5,0.2,0.0,0.8,0,0,0.3764705882352941,0.09411764705882353,0.27058823529411763,Low
1918,PhD,Single,82,42,47,6,0.5,0.0,0.5,1,0,0.48936170212765956,0.3191489361702128,0.0,Medium
1919,Graduation,Single,27,47,137,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0,0,0.13138686131386862,0.17518248175182483,0.10948905109489052,Low
1920,PhD,Together,72,58,21,3,0.3333333333333333,0.0,0.6666666666666666,2,0,0.7142857142857143,0.19047619047619047,0.0,Low
1921,2n Cycle,Single,7,46,70,5,0.2,0.0,0.8,1,0,0.32857142857142857,0.07142857142857142,0.14285714285714285,Low
1923,Graduation,Single,84,67,1676,22,0.3181818181818182,0.4090909090909091,0.2727272727272727,0,0,0.7899761336515513,0.07100238663484487,0.042362768496420046,High
1924,Master,Single,53,80,1735,25,0.28,0.2,0.52,0,0,0.6876080691642651,0.16195965417867436,0.07435158501440922,High
1925,Graduation,Single,48,64,1191,27,0.4074074074074074,0.18518518518518517,0.4074074074074074,2,1,0.42401343408900083,0.33669185558354325,0.0873215785054576,High
1926,Master,Married,2,46,24,4,0.25,0.0,0.75,1,0,0.08333333333333333,0.375,0.0,Low
1927,PhD,Married,65,54,1182,17,0.23529411764705882,0.11764705882352941,0.6470588235294118,1,0,0.9331641285956007,0.03807106598984772,0.0,Medium
1928,Graduation,Married,45,53,1280,13,0.23076923076923078,0.23076923076923078,0.5384615384615384,0,0,0.27578125,0.58828125,0.03125,High
1929,Graduation,Single,42,66,1336,18,0.5,0.16666666666666666,0.3333333333333333,0,0,0.4880239520958084,0.2619760479041916,0.07035928143712575,Medium
1930,Master,Married,29,58,749,19,0.47368421052631576,0.15789473684210525,0.3684210526315789,2,0,0.5060080106809078,0.2096128170894526,0.03337783711615487,Medium
1931,PhD,Married,83,49,91,6,0.3333333333333333,0.0,0.6666666666666666,2,0,0.5054945054945055,0.3956043956043956,0.02197802197802198,Medium
1932,PhD,Married,93,76,414,13,0.3076923076923077,0.15384615384615385,0.5384615384615384,1,0,0.391304347826087,0.30676328502415456,0.01932367149758454,High
1933,Master,Married,40,41,44,6,0.5,0.0,0.5,1,0,0.18181818181818182,0.4318181818181818,0.06818181818181818,Low
1934,Master,Married,47,55,63,6,0.5,0.16666666666666666,0.3333333333333333,2,0,0.2698412698412698,0.2857142857142857,0.047619047619047616,Low
1935,Graduation,Married,50,72,901,21,0.2857142857142857,0.2857142857142857,0.42857142857142855,1,0,0.37735849056603776,0.20532741398446172,0.14428412874583796,High
1936,2n Cycle,Together,40,48,38,4,0.25,0.0,0.75,2,0,0.21052631578947367,0.39473684210526316,0.07894736842105263,Medium
1937,PhD,Single,3,67,455,15,0.26666666666666666,0.13333333333333333,0.6,1,0,0.3384615384615385,0.44395604395604393,0.08571428571428572,Medium
1938,PhD,Widow,62,74,775,21,0.5238095238095238,0.09523809523809523,0.38095238095238093,1,0,0.9161290322580645,0.03870967741935484,0.025806451612903226,Medium
1939,Master,Married,25,64,15,3,0.0,0.0,1.0,1,0,0.5333333333333333,0.26666666666666666,0.0,Low
1940,Graduation,Married,48,50,38,5,0.2,0.0,0.8,1,0,0.05263157894736842,0.10526315789473684,0.34210526315789475,Low
1941,PhD,Married,56,39,1512,21,0.23809523809523808,0.5238095238095238,0.23809523809523808,0,0,0.6944444444444444,0.21296296296296297,0.0,High
1942,Graduation,Together,68,73,43,4,0.25,0.0,0.75,1,0,0.4418604651162791,0.32558139534883723,0.06976744186046512,Low
1943,Graduation,Single,64,46,42,4,0.25,0.0,0.75,1,0,0.5238095238095238,0.14285714285714285,0.14285714285714285,Low
1945,Master,Married,94,47,162,7,0.2857142857142857,0.2857142857142857,0.42857142857142855,1,0,0.41975308641975306,0.2345679012345679,0.018518518518518517,Medium
1946,Graduation,Widow,82,72,1272,17,0.17647058823529413,0.23529411764705882,0.5882352941176471,0,0,0.27044025157232704,0.5141509433962265,0.08176100628930817,High
1948,Master,Married,24,49,816,21,0.19047619047619047,0.3333333333333333,0.47619047619047616,1,0,0.2659313725490196,0.42892156862745096,0.13602941176470587,High
1949,Graduation,Single,54,55,74,6,0.5,0.0,0.5,2,0,0.24324324324324326,0.4594594594594595,0.13513513513513514,Medium
1950,Graduation,Together,20,69,134,7,0.42857142857142855,0.0,0.5714285714285714,1,0,0.5149253731343284,0.19402985074626866,0.08955223880597014,Medium
1951,PhD,Single,96,83,157,8,0.375,0.125,0.5,0,0,0.9171974522292994,0.044585987261146494,0.0,Medium
1952,Graduation,Married,19,47,561,16,0.1875,0.1875,0.625,1,0,0.4563279857397504,0.1836007130124777,0.16042780748663102,Medium
1953,Graduation,Single,60,72,1336,18,0.2222222222222222,0.2222222222222222,0.5555555555555556,0,0,0.3615269461077844,0.4244011976047904,0.07035928143712575,High
1954,PhD,Together,2,47,2092,22,0.45454545454545453,0.18181818181818182,0.36363636363636365,0,0,0.614244741873805,0.3121414913957935,0.01338432122370937,High
1955,PhD,Single,13,59,463,15,0.26666666666666666,0.13333333333333333,0.6,0,0,0.7300215982721382,0.19222462203023757,0.023758099352051837,Medium
1956,PhD,Widow,37,73,1130,16,0.0625,0.5,0.4375,0,0,0.5353982300884956,0.3053097345132743,0.0743362831858407,High
1957,Graduation,Together,59,47,20,4,0.25,0.0,0.75,1,0,0.4,0.35,0.15,Low
1958,Graduation,Single,55,67,377,13,0.38461538461538464,0.23076923076923078,0.38461538461538464,1,0,0.4562334217506631,0.22811671087533156,0.11936339522546419,Medium
1959,Graduation,Single,60,33,1544,27,0.2222222222222222,0.4074074074074074,0.37037037037037035,0,0,0.29015544041450775,0.6159326424870466,0.025906735751295335,High
1960,PhD,Widow,48,73,138,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,2,0,0.4855072463768116,0.2318840579710145,0.12318840579710146,Medium
1962,PhD,Widow,8,61,1766,14,0.35714285714285715,0.21428571428571427,0.42857142857142855,0,0,0.8278595696489242,0.072480181200453,0.0,High
1963,Graduation,Married,19,45,45,6,0.3333333333333333,0.0,0.6666666666666666,2,0,0.4444444444444444,0.3111111111111111,0.15555555555555556,Medium
1964,Graduation,Single,32,71,161,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,2,0,0.3105590062111801,0.2732919254658385,0.062111801242236024,Medium
1965,Graduation,Divorced,27,57,144,7,0.42857142857142855,0.0,0.5714285714285714,1,0,0.7083333333333334,0.10416666666666667,0.013888888888888888,Medium
1966,Graduation,Together,58,76,1734,25,0.24,0.28,0.48,0,0,0.2877739331026528,0.4700115340253749,0.09976931949250288,High
1967,Graduation,Together,59,51,823,20,0.4,0.1,0.5,1,0,0.4629404617253949,0.20899149453219928,0.06804374240583232,Medium
1968,Graduation,Together,29,60,1138,26,0.23076923076923078,0.3076923076923077,0.46153846153846156,1,0,0.554481546572935,0.2100175746924429,0.11247803163444639,High
1969,Graduation,Widow,60,74,1429,20,0.15,0.5,0.35,0,0,0.36808957312806156,0.38698390482855144,0.086074177746676,High
1970,Master,Together,41,45,1371,20,0.15,0.3,0.55,0,0,0.6659372720641867,0.27425237053245805,0.012399708242159009,High
1971,Graduation,Divorced,27,57,982,14,0.42857142857142855,0.21428571428571427,0.35714285714285715,1,0,0.685336048879837,0.20264765784114053,0.03767820773930754,Medium
1972,Graduation,Single,28,40,44,4,0.25,0.0,0.75,1,0,0.5227272727272727,0.20454545454545456,0.0,Medium
1973,Graduation,Together,8,52,318,12,0.4166666666666667,0.16666666666666666,0.4166666666666667,2,0,0.6257861635220126,0.18867924528301888,0.025157232704402517,Medium
1974,Graduation,Married,18,48,434,14,0.42857142857142855,0.21428571428571427,0.35714285714285715,1,0,0.6013824884792627,0.16820276497695852,0.009216589861751152,Medium
1975,2n Cycle,Married,76,52,198,9,0.3333333333333333,0.1111111111111111,0.5555555555555556,2,0,0.5606060606060606,0.18686868686868688,0.03535353535353535,Medium
1977,2n Cycle,Married,32,60,576,16,0.25,0.25,0.5,0,0,0.109375,0.2378472222222222,0.265625,Low
1978,PhD,Single,2,55,88,7,0.42857142857142855,0.0,0.5714285714285714,2,0,0.6590909090909091,0.20454545454545456,0.022727272727272728,Medium
1979,Graduation,Married,16,44,63,5,0.4,0.2,0.4,1,0,0.4603174603174603,0.2698412698412698,0.0,Medium
1980,Master,Single,56,39,27,3,0.3333333333333333,0.0,0.6666666666666666,1,0,0.1111111111111111,0.4444444444444444,0.0,Low
1981,Graduation,Married,97,39,193,8,0.5,0.0,0.5,1,0,0.14507772020725387,0.32124352331606215,0.05699481865284974,Low
1982,PhD,Divorced,15,49,101,6,0.5,0.0,0.5,1,0,0.39603960396039606,0.297029702970297,0.09900990099009901,Low
1983,Graduation,Married,35,72,2211,21,0.23809523809523808,0.3333333333333333,0.42857142857142855,0,0,0.39755766621438265,0.36047037539574855,0.04794210764360018,High
1984,Master,Married,3,61,140,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,1,0,0.44285714285714284,0.3142857142857143,0.04285714285714286,Medium
1985,Graduation,Single,49,48,415,14,0.42857142857142855,0.21428571428571427,0.35714285714285715,2,0,0.6746987951807228,0.19518072289156627,0.04819277108433735,Medium
1986,Graduation,Together,4,66,22,3,0.0,0.0,1.0,1,0,0.4090909090909091,0.2727272727272727,0.13636363636363635,Low
1987,Graduation,Married,45,45,263,10,0.4,0.1,0.5,2,0,0.6920152091254753,0.12547528517110265,0.0,Medium
1988,Graduation,Married,37,32,393,11,0.2727272727272727,0.45454545454545453,0.2727272727272727,0,0,0.21119592875318066,0.25699745547073793,0.1628498727735369,Medium
1989,Graduation,Married,39,37,147,7,0.42857142857142855,0.0,0.5714285714285714,1,0,0.2585034013605442,0.3673469387755102,0.02040816326530612,Low
1990,Graduation,Married,38,67,443,14,0.21428571428571427,0.21428571428571427,0.5714285714285714,1,0,0.5146726862302483,0.29345372460496616,0.009029345372460496,Medium
1991,PhD,Divorced,8,60,1958,18,0.2777777777777778,0.2777777777777778,0.4444444444444444,0,0,0.557711950970378,0.3023493360572012,0.07405515832482125,High
1992,Master,Married,89,52,174,8,0.375,0.125,0.5,1,0,0.4885057471264368,0.15517241379310345,0.07471264367816093,Medium
1993,Master,Single,47,76,2217,27,0.3333333333333333,0.25925925925925924,0.4074074074074074,0,0,0.575552548488949,0.33649075327018496,0.042399639152007215,High
1994,Graduation,Single,75,65,1691,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,0.6014192785334121,0.24659964518036664,0.0638675340035482,High
1995,Graduation,Together,86,63,25,4,0.25,0.0,0.75,2,0,0.24,0.36,0.08,Low
1996,2n Cycle,Married,4,43,809,21,0.3333333333333333,0.2857142857142857,0.38095238095238093,0,0,0.553770086526576,0.15451174289245984,0.06427688504326329,High
1997,Graduation,Married,73,48,895,15,0.4,0.3333333333333333,0.26666666666666666,0,0,0.5631284916201117,0.13072625698324022,0.2,High
1998,PhD,Together,46,48,484,15,0.26666666666666666,0.2,0.5333333333333333,1,0,0.4669421487603306,0.27479338842975204,0.08471074380165289,Medium
1999,PhD,Married,38,50,413,14,0.5,0.07142857142857142,0.42857142857142855,1,0,0.5786924939467313,0.3414043583535109,0.0,Low
2000,2n Cycle,Single,73,43,331,11,0.36363636363636365,0.09090909090909091,0.5454545454545454,1,0,0.2719033232628399,0.20241691842900303,0.09969788519637462,High
2001,Graduation,Single,66,53,25,4,0.25,0.0,0.75,1,0,0.28,0.32,0.12,Low
2002,PhD,Divorced,36,56,13,3,0.3333333333333333,0.0,0.6666666666666666,1,0,0.3076923076923077,0.38461538461538464,0.15384615384615385,Low
2003,Graduation,Married,29,53,115,7,0.42857142857142855,0.2857142857142857,0.2857142857142857,1,0,0.1391304347826087,0.16521739130434782,0.17391304347826086,Low
2004,Graduation,Single,29,57,16,3,0.0,0.0,1.0,0,0,0.625,0.1875,0.0,Low
2005,Master,Single,6,51,92,6,0.3333333333333333,0.0,0.6666666666666666,2,0,0.7391304347826086,0.17391304347826086,0.0,Medium
2006,Graduation,Married,97,46,52,5,0.4,0.0,0.6,1,0,0.6730769230769231,0.25,0.038461538461538464,Low
2007,Graduation,Married,61,53,1464,20,0.4,0.2,0.4,1,0,0.3927595628415301,0.2923497267759563,0.14207650273224043,Medium
2008,Graduation,Divorced,68,59,441,13,0.38461538461538464,0.38461538461538464,0.23076923076923078,1,0,0.7142857142857143,0.07029478458049887,0.009070294784580499,Medium
2009,PhD,Divorced,73,64,283,11,0.2727272727272727,0.09090909090909091,0.6363636363636364,1,0,0.6431095406360424,0.17314487632508835,0.06007067137809187,High
2010,PhD,Together,90,57,747,20,0.4,0.1,0.5,1,0,0.751004016064257,0.15127175368139223,0.013386880856760375,Medium
2011,Graduation,Divorced,81,65,1870,16,0.3125,0.375,0.3125,0,0,0.313903743315508,0.4983957219251337,0.0962566844919786,High
2012,Graduation,Single,1,37,165,8,0.5,0.0,0.5,1,0,0.5696969696969697,0.2,0.07878787878787878,Medium
2014,Basic,Married,92,42,839,21,0.5238095238095238,0.09523809523809523,0.38095238095238093,0,0,0.27175208581644816,0.14541120381406436,0.24791418355184744,Medium
2015,Graduation,Single,31,65,1655,24,0.08333333333333333,0.375,0.5416666666666666,0,0,0.6012084592145015,0.25196374622356493,0.025377643504531724,High
2016,2n Cycle,Married,46,48,23,3,0.0,0.0,1.0,2,0,0.4782608695652174,0.08695652173913043,0.08695652173913043,Medium
2017,Graduation,Married,14,40,66,5,0.4,0.2,0.4,0,0,0.045454545454545456,0.21212121212121213,0.22727272727272727,Medium
2018,Graduation,Together,89,56,37,5,0.4,0.0,0.6,2,0,0.32432432432432434,0.43243243243243246,0.10810810810810811,Low
2019,Graduation,Divorced,31,72,21,4,0.25,0.0,0.75,2,1,0.8095238095238095,0.09523809523809523,0.0,Low
2020,Graduation,Together,75,51,22,3,0.0,0.0,1.0,3,0,0.36363636363636365,0.22727272727272727,0.0,Low
2021,Graduation,Together,42,45,78,6,0.3333333333333333,0.0,0.6666666666666666,1,0,0.28205128205128205,0.21794871794871795,0.15384615384615385,Low
2022,Master,Married,53,41,79,5,0.4,0.0,0.6,1,0,0.17721518987341772,0.3670886075949367,0.05063291139240506,Medium
2023,Graduation,Married,53,67,265,11,0.36363636363636365,0.18181818181818182,0.45454545454545453,2,0,0.4,0.25660377358490566,0.19622641509433963,Medium
2024,Master,Married,23,71,1175,17,0.47058823529411764,0.17647058823529413,0.35294117647058826,1,0,0.6978723404255319,0.20595744680851064,0.03829787234042553,High
2025,PhD,Married,57,58,1305,26,0.3076923076923077,0.19230769230769232,0.5,1,0,0.5770114942528736,0.1731800766283525,0.052873563218390804,High
2026,Master,Married,49,44,46,6,0.3333333333333333,0.0,0.6666666666666666,1,0,0.2826086956521739,0.3695652173913043,0.15217391304347827,Low
2027,Graduation,Together,6,58,25,3,0.0,0.0,1.0,2,0,0.36,0.12,0.0,Low
2028,Graduation,Divorced,29,70,46,4,0.25,0.0,0.75,0,0,0.41304347826086957,0.13043478260869565,0.08695652173913043,Low
2029,Master,Together,5,74,874,22,0.45454545454545453,0.22727272727272727,0.3181818181818182,1,0,0.5949656750572082,0.2551487414187643,0.036613272311212815,Medium
2030,2n Cycle,Together,98,38,100,6,0.3333333333333333,0.16666666666666666,0.5,1,0,0.05,0.17,0.13,Low
2031,PhD,Widow,80,76,930,23,0.4782608695652174,0.34782608695652173,0.17391304347826086,1,0,0.6645161290322581,0.23118279569892472,0.0,High
2032,Graduation,Married,4,68,868,20,0.35,0.1,0.55,1,0,0.3629032258064516,0.3709677419354839,0.052995391705069124,High
2033,Graduation,Married,70,47,45,6,0.5,0.0,0.5,1,0,0.3333333333333333,0.5111111111111111,0.0,Low
2035,Graduation,Married,82,39,414,11,0.5454545454545454,0.18181818181818182,0.2727272727272727,1,0,0.26570048309178745,0.2222222222222222,0.06763285024154589,Medium
2036,Graduation,Together,27,73,392,13,0.23076923076923078,0.23076923076923078,0.5384615384615384,1,0,0.5306122448979592,0.19387755102040816,0.09183673469387756,Medium
2037,Graduation,Married,94,46,1109,25,0.4,0.12,0.48,2,0,0.5004508566275925,0.23174030658250677,0.08385933273219116,High
2038,Graduation,Single,23,72,639,18,0.2222222222222222,0.2222222222222222,0.5555555555555556,1,0,0.3755868544600939,0.3380281690140845,0.09859154929577464,Medium
2039,Graduation,Married,97,39,79,5,0.4,0.0,0.6,1,0,0.13924050632911392,0.45569620253164556,0.189873417721519,Medium
2041,Graduation,Single,92,32,692,17,0.29411764705882354,0.23529411764705882,0.47058823529411764,0,0,0.29190751445086704,0.2846820809248555,0.07947976878612717,Medium
2043,Graduation,Married,19,42,44,5,0.4,0.0,0.6,1,0,0.13636363636363635,0.3409090909090909,0.22727272727272727,Low
2044,Master,Married,80,44,50,5,0.4,0.0,0.6,1,0,0.74,0.14,0.06,Medium
2045,Graduation,Married,80,52,467,13,0.3076923076923077,0.23076923076923078,0.46153846153846156,1,0,0.3576017130620985,0.13704496788008566,0.10492505353319058,Medium
2046,Graduation,Single,79,53,223,9,0.4444444444444444,0.1111111111111111,0.4444444444444444,1,0,0.20179372197309417,0.4439461883408072,0.017937219730941704,Medium
2047,Graduation,Married,50,64,158,8,0.375,0.125,0.5,1,0,0.8164556962025317,0.13291139240506328,0.0,Medium
2048,Graduation,Married,60,50,1211,27,0.25925925925925924,0.2962962962962963,0.4444444444444444,0,0,0.5887696118909992,0.2180016515276631,0.0990916597853014,Medium
2050,2n Cycle,Married,0,76,1208,21,0.23809523809523808,0.2857142857142857,0.47619047619047616,0,0,0.37251655629139074,0.44288079470198677,0.060430463576158944,High
2051,Graduation,Married,28,72,43,4,0.25,0.0,0.75,2,0,0.5116279069767442,0.27906976744186046,0.0,Low
2052,Graduation,Single,35,48,527,15,0.4666666666666667,0.13333333333333333,0.4,2,0,0.6963946869070209,0.0967741935483871,0.011385199240986717,Medium
2053,Graduation,Widow,49,64,932,13,0.46153846153846156,0.23076923076923078,0.3076923076923077,1,0,0.5643776824034334,0.2296137339055794,0.0740343347639485,High
2054,Master,Single,46,68,71,6,0.5,0.0,0.5,2,0,0.7183098591549296,0.22535211267605634,0.0,Medium
2055,Graduation,Together,97,70,54,4,0.25,0.0,0.75,2,0,0.46296296296296297,0.2037037037037037,0.05555555555555555,Medium
2056,Graduation,Single,51,58,129,6,0.5,0.0,0.5,0,0,0.21705426356589147,0.20930232558139536,0.09302325581395349,Low
2058,PhD,Divorced,10,47,1034,23,0.30434782608695654,0.13043478260869565,0.5652173913043478,1,0,0.5145067698259188,0.16247582205029013,0.06673114119922631,High
2059,Graduation,Married,29,73,1088,23,0.391304347826087,0.08695652173913043,0.5217391304347826,1,0,0.6654411764705882,0.13143382352941177,0.0,Medium
2061,Graduation,Together,74,54,137,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,1,0,0.2846715328467153,0.40875912408759124,0.145985401459854,Medium
2063,PhD,Together,54,41,1244,16,0.25,0.25,0.5,0,0,0.47186495176848875,0.2797427652733119,0.05707395498392283,High
2064,Graduation,Together,93,45,41,5,0.4,0.0,0.6,2,0,0.7073170731707317,0.2682926829268293,0.0,Medium
2065,Graduation,Married,63,49,1174,27,0.3333333333333333,0.2222222222222222,0.4444444444444444,1,0,0.6448040885860307,0.1848381601362862,0.024701873935264053,High
2066,Graduation,Widow,92,72,993,13,0.3076923076923077,0.38461538461538464,0.3076923076923077,1,0,0.5478348439073515,0.1339375629405841,0.023162134944612285,High
2067,Graduation,Married,40,75,100,6,0.3333333333333333,0.16666666666666666,0.5,0,0,0.4,0.15,0.17,Medium
2068,PhD,Married,70,71,1680,15,0.26666666666666666,0.4666666666666667,0.26666666666666666,1,0,0.7410714285714286,0.1976190476190476,0.0125,High
2069,Graduation,Married,96,39,98,7,0.42857142857142855,0.0,0.5714285714285714,1,0,0.19387755102040816,0.20408163265306123,0.16326530612244897,Low
2070,Graduation,Together,81,44,48,4,0.25,0.0,0.75,1,0,0.3333333333333333,0.3125,0.041666666666666664,Medium
2071,Graduation,Together,63,74,519,16,0.375,0.125,0.5,1,0,0.7244701348747592,0.1811175337186898,0.023121387283236993,Medium
2073,Graduation,Married,51,54,37,4,0.25,0.25,0.5,1,0,0.40540540540540543,0.2972972972972973,0.0,Low
